crate, caller, callee, pattern, dir, file, line, col
warp, warp::filters::fs::sanitize_path, std::path::PathBuf::from, std::path, data/packages/warp/src/filters, fs.rs, 112, 27
warp, warp::filters::fs::file_reply, tokio::fs::File::open, tokio::fs, data/packages/warp/src/filters, fs.rs, 268, 12
webrtc-sdp, webrtc-sdp::address::std::str::FromStr::from_str, std::net::IpAddr::from_str, std::net, data/packages/webrtc-sdp/src, address.rs, 34, 26
webrtc-sdp, webrtc-sdp::address::std::str::FromStr::from_str, std::net::IpAddr::V4, std::net, data/packages/webrtc-sdp/src, address.rs, 42, 54
webrtc-sdp, webrtc-sdp::address::std::str::FromStr::from_str, std::net::IpAddr::V6, std::net, data/packages/webrtc-sdp/src, address.rs, 43, 54
webrtc-sdp, webrtc-sdp::address::From::from, std::net::IpAddr::V4, std::net, data/packages/webrtc-sdp/src, address.rs, 146, 43
webrtc-sdp, webrtc-sdp::address::From::from, std::net::IpAddr::V6, std::net, data/packages/webrtc-sdp/src, address.rs, 152, 43
webrtc-sdp, webrtc-sdp::anonymizer::StatefulSdpAnonymizer::mask_ip, std::net::Ipv4Addr::from, std::net, data/packages/webrtc-sdp/src, anonymizer.rs, 90, 37
webrtc-sdp, webrtc-sdp::anonymizer::StatefulSdpAnonymizer::mask_ip, std::net::IpAddr::V4, std::net, data/packages/webrtc-sdp/src, anonymizer.rs, 90, 24
webrtc-sdp, webrtc-sdp::anonymizer::StatefulSdpAnonymizer::mask_ip, std::net::Ipv6Addr::from, std::net, data/packages/webrtc-sdp/src, anonymizer.rs, 94, 37
webrtc-sdp, webrtc-sdp::anonymizer::StatefulSdpAnonymizer::mask_ip, std::net::IpAddr::V6, std::net, data/packages/webrtc-sdp/src, anonymizer.rs, 94, 24
winapi-util, winapi-util::console::screen_buffer_info, winapi::um::wincon::GetConsoleScreenBufferInfo, winapi, data/packages/winapi-util/src, console.rs, 7, 10
winapi-util, winapi-util::console::set_text_attributes, winapi::um::wincon::SetConsoleTextAttribute, winapi, data/packages/winapi-util/src, console.rs, 7, 38
winapi-util, winapi-util::console::mode, winapi::um::consoleapi::GetConsoleMode, winapi, data/packages/winapi-util/src, console.rs, 5, 29
winapi-util, winapi-util::console::set_mode, winapi::um::consoleapi::SetConsoleMode, winapi, data/packages/winapi-util/src, console.rs, 5, 45
winapi-util, winapi-util::file::information, winapi::um::fileapi::GetFileInformationByHandle, winapi, data/packages/winapi-util/src, file.rs, 8, 4
winapi-util, winapi-util::file::typ, winapi::um::fileapi::GetFileType, winapi, data/packages/winapi-util/src, file.rs, 8, 32
winapi-util, winapi-util::file::typ, winapi::um::errhandlingapi::GetLastError, winapi, data/packages/winapi-util/src, file.rs, 6, 32
winapi-util, winapi-util::win::std::os::windows::io::FromRawHandle::from_raw_handle, std::fs::File::from_raw_handle, std::fs, data/packages/winapi-util/src, win.rs, 25, 21
winapi-util, winapi-util::win::Handle::from_path, std::fs::File::open, std::fs, data/packages/winapi-util/src, win.rs, 59, 35
winapi-util, winapi-util::win::Handle::from_path_any, std::fs::OpenOptions::new, std::fs, data/packages/winapi-util/src, win.rs, 71, 32
winapi-util, winapi-util::win::HandleRef::from_raw_handle, std::fs::File::from_raw_handle, std::fs, data/packages/winapi-util/src, win.rs, 162, 44
winreg, winreg::RegKeyMetadata::get_last_write_time_system, winapi::um::timezoneapi::FileTimeToSystemTime, winapi, data/packages/winreg/src, lib.rs, 136, 29
winreg, winreg::RegKey::load_app_key_with_flags, winapi::um::winreg::RegLoadAppKeyW, winapi, data/packages/winreg/src, lib.rs, 308, 24
winreg, winreg::RegKey::open_subkey_with_flags, winapi::um::winreg::RegOpenKeyExW, winapi, data/packages/winreg/src, lib.rs, 379, 24
winreg, winreg::RegKey::open_subkey_transacted_with_flags, winapi::um::winreg::RegOpenKeyTransactedW, winapi, data/packages/winreg/src, lib.rs, 407, 24
winreg, winreg::RegKey::create_subkey_with_flags, winapi::um::winreg::RegCreateKeyExW, winapi, data/packages/winreg/src, lib.rs, 460, 24
winreg, winreg::RegKey::create_subkey_transacted_with_flags, winapi::um::winreg::RegCreateKeyTransactedW, winapi, data/packages/winreg/src, lib.rs, 502, 24
winreg, winreg::RegKey::copy_tree, winapi::um::winreg::RegCopyTreeW, winapi, data/packages/winreg/src, lib.rs, 543, 35
winreg, winreg::RegKey::query_info, winapi::um::winreg::RegQueryInfoKeyW, winapi, data/packages/winreg/src, lib.rs, 552, 24
winreg, winreg::RegKey::delete_subkey_with_flags, winapi::um::winreg::RegDeleteKeyExW, winapi, data/packages/winreg/src, lib.rs, 660, 24
winreg, winreg::RegKey::delete_subkey_transacted_with_flags, winapi::um::winreg::RegDeleteKeyTransactedW, winapi, data/packages/winreg/src, lib.rs, 692, 24
winreg, winreg::RegKey::delete_subkey_all, winapi::um::winreg::RegDeleteTreeW, winapi, data/packages/winreg/src, lib.rs, 730, 24
winreg, winreg::RegKey::get_raw_value, winapi::um::winreg::RegQueryValueExW, winapi, data/packages/winreg/src, lib.rs, 789, 28
winreg, winreg::RegKey::set_raw_value, winapi::um::winreg::RegSetValueExW, winapi, data/packages/winreg/src, lib.rs, 865, 24
winreg, winreg::RegKey::delete_value, winapi::um::winreg::RegDeleteValueW, winapi, data/packages/winreg/src, lib.rs, 897, 35
winreg, winreg::RegKey::close_, winapi::um::winreg::RegCloseKey, winapi, data/packages/winreg/src, lib.rs, 996, 35
winreg, winreg::RegKey::enum_key, winapi::um::winreg::RegEnumKeyExW, winapi, data/packages/winreg/src, lib.rs, 1007, 24
winreg, winreg::RegKey::enum_value, winapi::um::winreg::RegEnumValueW, winapi, data/packages/winreg/src, lib.rs, 1037, 28
winreg, winreg::transaction::Transaction::new, winapi::um::ktmw32::CreateTransaction, winapi, data/packages/winreg/src, transaction.rs, 57, 33
winreg, winreg::transaction::Transaction::commit, winapi::um::ktmw32::CommitTransaction, winapi, data/packages/winreg/src, transaction.rs, 75, 26
winreg, winreg::transaction::Transaction::rollback, winapi::um::ktmw32::RollbackTransaction, winapi, data/packages/winreg/src, transaction.rs, 84, 26
winreg, winreg::transaction::Transaction::close_, winapi::um::handleapi::CloseHandle, winapi, data/packages/winreg/src, transaction.rs, 93, 29
wio, wio::console::ScreenBuffer::new, winapi::um::wincon::CreateConsoleScreenBuffer, winapi, data/packages/wio/src, console.rs, 19, 154
wio, wio::console::ScreenBuffer::from_conout, winapi::um::fileapi::CreateFileW, winapi, data/packages/wio/src, console.rs, 17, 18
wio, wio::console::ScreenBuffer::set_active, winapi::um::wincon::SetConsoleActiveScreenBuffer, winapi, data/packages/wio/src, console.rs, 19, 363
wio, wio::console::ScreenBuffer::info, winapi::um::wincon::GetConsoleScreenBufferInfo, winapi, data/packages/wio/src, console.rs, 19, 232
wio, wio::console::ScreenBuffer::info_ex, winapi::um::wincon::GetConsoleScreenBufferInfoEx, winapi, data/packages/wio/src, console.rs, 19, 260
wio, wio::console::ScreenBuffer::set_info_ex, winapi::um::wincon::SetConsoleScreenBufferInfoEx, winapi, data/packages/wio/src, console.rs, 19, 427
wio, wio::console::ScreenBuffer::write_output, winapi::um::wincon::WriteConsoleOutputW, winapi, data/packages/wio/src, console.rs, 19, 495
wio, wio::console::ScreenBuffer::font_size, winapi::um::wincon::GetCurrentConsoleFont, winapi, data/packages/wio/src, console.rs, 19, 290
wio, wio::console::InputBuffer::from_conin, winapi::um::fileapi::CreateFileW, winapi, data/packages/wio/src, console.rs, 17, 18
wio, wio::console::InputBuffer::available_input, winapi::um::consoleapi::GetNumberOfConsoleInputEvents, winapi, data/packages/wio/src, console.rs, 16, 69
wio, wio::console::InputBuffer::read_input, winapi::um::consoleapi::ReadConsoleInputW, winapi, data/packages/wio/src, console.rs, 16, 100
wio, wio::console::InputBuffer::flush_input, winapi::um::wincon::FlushConsoleInputBuffer, winapi, data/packages/wio/src, console.rs, 19, 181
wio, wio::console::alloc, winapi::um::consoleapi::AllocConsole, winapi, data/packages/wio/src, console.rs, 16, 21
wio, wio::console::free, winapi::um::wincon::FreeConsole, winapi, data/packages/wio/src, console.rs, 19, 219
wio, wio::console::attach, winapi::um::wincon::AttachConsole, winapi, data/packages/wio/src, console.rs, 19, 17
wio, wio::console::input_code_page, winapi::um::consoleapi::GetConsoleCP, winapi, data/packages/wio/src, console.rs, 16, 35
wio, wio::console::output_code_page, winapi::um::consoleapi::GetConsoleOutputCP, winapi, data/packages/wio/src, console.rs, 16, 49
wio, wio::console::set_input_code_page, winapi::um::wincon::SetConsoleCP, winapi, data/packages/wio/src, console.rs, 19, 393
wio, wio::console::set_output_code_page, winapi::um::wincon::SetConsoleOutputCP, winapi, data/packages/wio/src, console.rs, 19, 407
wio, wio::error::Error::last, winapi::um::errhandlingapi::GetLastError, winapi, data/packages/wio/src, error.rs, 8, 32
wio, wio::handle::Handle::close, winapi::um::handleapi::CloseHandle, winapi, data/packages/wio/src, handle.rs, 14, 20
wio, wio::handle::Handle::duplicate_from, winapi::um::processthreadsapi::GetCurrentProcess, winapi, data/packages/wio/src, handle.rs, 15, 27
wio, wio::handle::Handle::duplicate_from, winapi::um::processthreadsapi::GetCurrentProcess, winapi, data/packages/wio/src, handle.rs, 15, 27
wio, wio::handle::Handle::duplicate_from, winapi::um::handleapi::DuplicateHandle, winapi, data/packages/wio/src, handle.rs, 14, 33
wio, wio::handle::Drop::drop, winapi::um::handleapi::CloseHandle, winapi, data/packages/wio/src, handle.rs, 14, 20
wio, wio::wide::FromWide::from_wide, std::os::windows::ffi::OsStringExt::from_wide, std::os, data/packages/wio/src, wide.rs, 51, 21
wio, wio::wide::FromWide::from_wide, std::os::windows::ffi::OsStringExt::from_wide, std::os, data/packages/wio/src, wide.rs, 57, 35
xml-rs, xml-rs::analyze::main, std::env::args, std::env, data/packages/xml-rs/src, analyze.rs, 25, 39
xml-rs, xml-rs::analyze::main, std::fs::File::open, std::fs, data/packages/xml-rs/src, analyze.rs, 27, 25
zeitstempel, zeitstempel::linux::now_including_suspend, libc::clock_gettime, libc, data/packages/zeitstempel/src, linux.rs, 20, 14
zip, zip::read::zip_archive::ZipArchive::extract, std::fs::create_dir_all, std::fs, data/packages/zip/src, read.rs, 452, 20
zip, zip::read::zip_archive::ZipArchive::extract, std::fs::create_dir_all, std::fs, data/packages/zip/src, read.rs, 456, 28
zip, zip::read::zip_archive::ZipArchive::extract, std::fs::File::create, std::fs, data/packages/zip/src, read.rs, 459, 44
zip, zip::read::zip_archive::ZipArchive::extract, std::fs::Permissions::from_mode, std::fs, data/packages/zip/src, read.rs, 467, 67
zip, zip::read::zip_archive::ZipArchive::extract, std::fs::set_permissions, std::fs, data/packages/zip/src, read.rs, 467, 24
zip, zip::read::ZipFile::enclosed_name, std::path::Path::new, std::path, data/packages/zip/src, read.rs, 892, 25
zip, zip::types::ZipFileData::file_name_sanitized, std::path::Path::new, std::path, data/packages/zip/src, types.rs, 358, 27
zip, zip::types::ZipFileData::file_name_sanitized, std::path::PathBuf::new, std::path, data/packages/zip/src, types.rs, 361, 40
zip, zip::write::test::path_to_string, std::path::PathBuf::new, std::path, data/packages/zip/src, write.rs, 1340, 43
