crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
tokio-io-timeout, 1, 1, 627, 627, 4, 33, 33, 1, 127, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 7, 59
stringprep, 4, 3, 2278, 2278, 2, 0, 2, 1, 28, 28, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 20, 4, 10, 5, 195
wasmparser, 22, 38, 18408, 18408, 241, 1163, 1308, 3, 634, 634, 0, 0, 0, 0, 0, 0, 48, 8, 50, 0, 0, 0, 0, 0, 0, 284, 20, 102, 45, 1363
actix-server, 22, 13, 2899, 2899, 55, 20, 69, 22, 320, 320, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 25, 7, 52, 20, 637
hkdf, 0, 3, 403, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
jpeg-decoder, 33, 16, 5053, 5053, 107, 191, 275, 17, 522, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 139, 53, 2095
openssl-src, 104, 1, 657, 657, 32, 17, 46, 2, 37, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 104, 8, 527
blake3, 1192, 15, 5670, 5670, 283, 94, 350, 32, 517, 517, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 79, 50, 354, 129, 2450
actix-macros, 0, 1, 201, 201, 6, 11, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
pathdiff, 10, 1, 208, 208, 2, 0, 2, 1, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 1, 39
cookie_store, 6, 7, 3506, 3506, 14, 22, 33, 9, 2193, 2193, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 52, 17, 20, 20, 244
bzip2, 55, 5, 1540, 1540, 7, 3, 9, 3, 228, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 61, 27, 60, 63, 376
actix-router, 1, 9, 3571, 3571, 66, 100, 150, 8, 1236, 1236, 0, 0, 0, 0, 0, 0, 15, 1, 15, 0, 0, 0, 0, 0, 0, 53, 1, 1, 1, 5
actix-web-codegen, 3, 2, 771, 771, 30, 139, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 1, 1, 3, 117
blake2, 11, 11, 1229, 1229, 36, 751, 767, 3, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 13, 15, 9, 9, 13, 11
copyless, 8, 3, 145, 145, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 8, 50
value-bag, 26, 16, 4420, 4422, 17, 34, 49, 72, 1489, 1489, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 46, 0, 0, 26, 158
normalize-line-endings, 0, 1, 81, 81, 0, 0, 0, 1, 12, 12, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
buf_redux, 64, 9, 2711, 2711, 151, 89, 233, 6, 188, 188, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 32, 97, 50, 323
hyper-timeout, 2, 2, 359, 359, 1, 7, 7, 1, 60, 60, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 29
rusoto_credential, 44, 11, 2681, 2681, 36, 38, 62, 7, 913, 913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 15, 66, 38, 491
hashlink, 206, 5, 3402, 3402, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 38, 0, 0, 0, 18, 0, 18, 143, 112, 1593, 192, 1044
rusoto_core, 8, 18, 2573, 2576, 50, 62, 97, 6, 480, 480, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 43, 4, 8, 16, 360
multipart, 90, 17, 4950, 4950, 132, 314, 396, 3, 337, 337, 1, 0, 1, 0, 0, 0, 36, 9, 39, 0, 0, 0, 0, 0, 0, 96, 35, 164, 95, 977
input_buffer, 14, 1, 260, 260, 2, 0, 2, 1, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 39, 13, 84
opentelemetry, 0, 1, 243, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
urlencoding, 5, 3, 359, 359, 1, 0, 1, 1, 92, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 18, 9, 60
serde_test, 0, 7, 2960, 2960, 99, 745, 831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
tokio-buf, 6, 12, 872, 872, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 36, 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 16
const-random-macro, 0, 2, 160, 160, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
const-random, 0, 1, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
output_vt100, 0, 1, 83, 83, 1, 0, 1, 3, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
typed-arena, 41, 2, 1018, 1018, 56, 15, 66, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 11, 6, 16, 14, 265
twox-hash, 31, 9, 3198, 3198, 43, 78, 116, 9, 702, 702, 0, 0, 0, 0, 0, 0, 20, 0, 20, 1, 0, 1, 4, 0, 4, 20, 8, 26, 55, 466
cargo-platform, 0, 3, 529, 529, 17, 19, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
termios, 28, 12, 2064, 2064, 0, 0, 0, 10, 22, 30, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 27, 27, 52, 28, 40
proptest, 83, 89, 22181, 22182, 1628, 4243, 5612, 89, 4064, 4064, 0, 0, 0, 0, 0, 0, 147, 46, 183, 0, 0, 0, 0, 0, 0, 120, 13, 156, 101, 1787
stdweb, 96, 98, 22677, 22677, 839, 2727, 2989, 49, 4529, 4531, 0, 0, 0, 0, 0, 0, 110, 5, 112, 0, 0, 0, 2, 0, 2, 634, 45, 88, 86, 574
serde_derive_internals, 18, 9, 3077, 3077, 54, 30, 74, 1, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 5, 39, 15, 802
ct-logs, 0, 1, 703, 703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gif, 19, 6, 2223, 2223, 67, 63, 123, 3, 72, 72, 0, 0, 0, 0, 0, 0, 2, 9, 10, 0, 0, 0, 0, 0, 0, 51, 15, 83, 33, 783
inventory-impl, 0, 1, 85, 85, 8, 26, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
shell-escape, 2, 1, 124, 124, 12, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 2, 25
warp, 58, 46, 10830, 10830, 196, 520, 674, 7, 274, 274, 2, 0, 2, 0, 0, 0, 141, 40, 170, 0, 0, 0, 0, 0, 0, 203, 21, 37, 68, 692
rust-argon2, 0, 15, 2273, 2273, 10, 9, 18, 12, 630, 630, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0
bytestring, 2, 1, 406, 406, 2, 22, 23, 2, 122, 122, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 7
der, 21, 52, 11039, 11039, 83, 277, 346, 25, 1723, 1723, 0, 0, 0, 0, 0, 0, 164, 69, 183, 0, 0, 0, 0, 0, 0, 235, 37, 102, 178, 989
camino, 115, 4, 3232, 3232, 48, 149, 192, 14, 237, 237, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 67, 58, 105, 129, 426
pretty_env_logger, 2, 1, 256, 256, 3, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 7, 7, 26
mach, 70, 35, 1843, 1843, 1, 1, 1, 4, 87, 87, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 87, 69, 71, 69, 272
term_size, 22, 5, 382, 382, 2, 0, 2, 2, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 22, 9, 96
rusoto_signature, 3, 4, 1784, 1784, 77, 92, 151, 2, 394, 394, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 8
const-oid, 0, 8, 5127, 5127, 18, 8, 25, 6, 99, 99, 0, 0, 0, 0, 0, 0, 6, 2, 6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0
bytecount, 149, 7, 770, 770, 10, 0, 10, 3, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 251, 23, 469
yansi, 0, 7, 1516, 1516, 37, 212, 234, 2, 61, 62, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0
discard, 2, 1, 318, 318, 0, 0, 0, 1, 94, 94, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 29
directories, 103, 5, 896, 896, 1, 0, 1, 5, 57, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 39, 215, 39, 153
console_error_panic_hook, 3, 1, 151, 151, 1, 53, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 1, 6
c2-chacha, 0, 3, 958, 958, 10, 115, 117, 9, 307, 307, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
rusty-fork, 37, 7, 1197, 1197, 10, 164, 168, 7, 251, 251, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 32, 18, 291
downcast-rs, 0, 1, 691, 691, 1, 214, 214, 1, 267, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
stdweb-internal-macros, 13, 10, 1461, 1461, 146, 224, 336, 4, 88, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 180, 20, 241
json, 140, 13, 4607, 4607, 86, 540, 607, 2, 157, 157, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 2, 0, 2, 103, 33, 1378, 85, 1176
sized-chunks, 250, 16, 5405, 5405, 77, 35, 102, 21, 988, 988, 0, 0, 0, 0, 0, 0, 62, 10, 68, 0, 0, 0, 0, 0, 0, 105, 69, 449, 178, 1269
stdweb-derive, 1, 1, 357, 357, 23, 139, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 307
stdweb-internal-runtime, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
async-compression, 38, 111, 7864, 7864, 186, 1839, 1978, 20, 62, 62, 2, 104, 104, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 124, 0, 0, 111, 2107
chrono-tz, 0, 6, 833, 833, 13, 3, 15, 3, 254, 254, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
phf_macros, 0, 1, 319, 319, 20, 15, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
simple_asn1, 0, 1, 1618, 1618, 10, 9, 18, 1, 527, 527, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
chunked_transfer, 23, 3, 489, 489, 7, 3, 9, 2, 150, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 8, 143
ena, 0, 7, 2303, 2303, 79, 200, 263, 1, 1, 1, 0, 0, 0, 0, 0, 0, 33, 4, 36, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0
indenter, 2, 1, 541, 541, 4, 0, 4, 2, 218, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 33
sysinfo, 1878, 70, 18009, 18010, 266, 815, 1008, 42, 1294, 1294, 0, 0, 0, 0, 0, 0, 38, 29, 63, 0, 0, 0, 28, 0, 28, 96, 50, 183, 299, 6663
rpassword, 10, 1, 292, 292, 0, 0, 0, 3, 141, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 18, 9, 57
if_chain, 0, 1, 313, 313, 2, 84, 84, 1, 74, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
slog-term, 43, 1, 1721, 1721, 64, 46, 104, 2, 29, 29, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 44, 20, 33, 55, 376
rand_distr, 4, 27, 5792, 5792, 23, 31, 52, 23, 1271, 1271, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 38, 0, 0, 4, 65
uint, 0, 2, 1829, 1829, 22, 1624, 1631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
derive_builder, 0, 2, 772, 772, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
derive_builder_core, 6, 15, 3640, 3640, 99, 280, 346, 10, 1006, 1006, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 45, 0, 0, 6, 384
eyre, 68, 10, 2716, 2716, 15, 173, 183, 9, 36, 36, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 29, 11, 73, 49, 341
codespan-reporting, 4, 7, 2592, 2592, 64, 11, 73, 2, 51, 51, 0, 0, 0, 0, 0, 0, 11, 11, 18, 0, 0, 0, 0, 0, 0, 43, 3, 6, 6, 751
parse-zoneinfo, 8, 5, 2295, 2295, 8, 0, 8, 9, 512, 512, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 20, 3, 5, 12, 386
fallible-streaming-iterator, 0, 1, 898, 898, 0, 0, 0, 2, 33, 33, 0, 0, 0, 0, 0, 0, 26, 2, 26, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0
alloc-no-stdlib, 10, 11, 932, 932, 29, 383, 404, 2, 36, 36, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 5, 2, 10, 2, 102
ruc, 8, 8, 1365, 1365, 78, 216, 274, 19, 247, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 3, 7, 4, 57
debugid, 0, 1, 542, 542, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
libflate, 0, 20, 6166, 6166, 56, 82, 119, 21, 853, 853, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0
serial_test, 25, 8, 936, 936, 14, 11, 17, 8, 298, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 94, 20, 182
brotli-decompressor, 115, 23, 32323, 32323, 591, 325, 861, 67, 1152, 1152, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 1, 0, 1, 110, 31, 146, 53, 820
snap, 74, 13, 2495, 2497, 61, 98, 134, 2, 9, 9, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 41, 12, 203, 33, 880
serial_test_derive, 0, 1, 551, 551, 20, 37, 52, 1, 142, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
fragile, 26, 7, 1368, 1368, 69, 44, 109, 1, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 29, 20, 77, 61, 436
vte, 4, 4, 1418, 1418, 7, 171, 176, 3, 612, 612, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 15, 2, 6, 5, 222
rusqlite, 545, 44, 17914, 17914, 207, 503, 643, 46, 4652, 4652, 8, 0, 8, 0, 0, 0, 34, 5, 36, 2, 0, 2, 15, 0, 15, 315, 218, 1900, 388, 3891
docopt, 8, 8, 3879, 3879, 390, 532, 745, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 41, 6, 9, 13, 299
brotli, 291, 65, 106117, 106117, 671, 399, 1015, 38, 259, 259, 0, 0, 0, 0, 0, 0, 37, 0, 37, 0, 0, 0, 2, 0, 2, 416, 64, 370, 93, 1905
mockall, 1, 2, 1757, 1757, 11, 72, 78, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 1, 1, 1
mockall_derive, 3, 8, 6070, 6070, 191, 1347, 1488, 7, 806, 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 2, 2, 10, 150
encoding, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
alloc-stdlib, 4, 6, 473, 473, 28, 1, 28, 3, 41, 41, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 4, 2, 5, 3, 101
scheduled-thread-pool, 1, 2, 776, 776, 1, 0, 1, 1, 252, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 3, 6, 48
encoding-index-japanese, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
encoding-index-korean, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
encoding-index-simpchinese, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
encoding_index_tests, 0, 1, 204, 204, 3, 198, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
encoding-index-tradchinese, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
encoding-index-singlebyte, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
slog-async, 7, 2, 903, 903, 7, 9, 15, 4, 76, 76, 2, 37, 37, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 20, 1, 5, 4, 54
base64ct, 10, 13, 2015, 2015, 23, 0, 23, 4, 134, 134, 0, 0, 0, 0, 0, 0, 43, 29, 59, 0, 0, 0, 0, 0, 0, 18, 7, 7, 28, 485
downcast, 0, 1, 451, 451, 14, 240, 244, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
integer-encoding, 8, 7, 942, 942, 23, 89, 110, 10, 441, 441, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 46
typeable, 0, 1, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
try_from, 0, 2, 373, 373, 70, 171, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jsonrpc-core, 5, 12, 2194, 2194, 36, 70, 96, 6, 485, 485, 0, 0, 0, 0, 0, 0, 22, 3, 22, 0, 0, 0, 0, 0, 0, 46, 4, 14, 5, 59
pkcs8, 0, 6, 861, 861, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
tracing-opentelemetry, 5, 5, 2317, 2317, 15, 16, 29, 11, 527, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 3, 7, 193
bs58, 1, 4, 1151, 1151, 11, 26, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 18, 0, 0, 0, 0, 0, 0, 16, 3, 3, 6, 58
hex-literal, 0, 1, 87, 87, 5, 10, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
r2d2, 1, 5, 1870, 1870, 58, 6, 62, 1, 1, 1, 0, 0, 0, 0, 0, 0, 25, 2, 25, 0, 0, 0, 0, 0, 0, 48, 0, 0, 1, 37
crossterm, 104, 47, 10062, 10062, 149, 424, 556, 92, 2430, 2430, 0, 0, 0, 0, 0, 0, 15, 1, 15, 0, 0, 0, 0, 0, 0, 52, 14, 270, 74, 1448
actix-tls, 6, 20, 2345, 2345, 50, 72, 111, 12, 115, 115, 0, 0, 0, 0, 0, 0, 89, 0, 89, 0, 0, 0, 0, 0, 0, 39, 0, 0, 6, 97
rusoto_s3, 96, 5, 24310, 24310, 264, 139, 381, 3, 175, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 192, 3325
tiff, 87, 18, 5667, 5667, 124, 298, 399, 8, 171, 171, 0, 0, 0, 0, 0, 0, 185, 7, 185, 0, 0, 0, 0, 0, 0, 135, 90, 864, 144, 1931
serde-value, 2, 3, 1360, 1360, 33, 67, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5, 50
bytesize, 0, 2, 719, 719, 11, 29, 36, 2, 196, 196, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
leb128, 24, 2, 744, 744, 15, 7, 21, 1, 409, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 25, 6, 165
rust_decimal, 1, 25, 10424, 10424, 86, 179, 250, 28, 1738, 1738, 0, 0, 0, 0, 0, 0, 38, 186, 209, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 21
more-asserts, 0, 2, 450, 450, 11, 281, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
retain_mut, 11, 1, 206, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 139
termion, 44, 18, 1416, 1416, 36, 32, 64, 6, 217, 217, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 20, 17, 51, 39, 280
html5ever, 42, 14, 6229, 6229, 575, 1638, 2135, 2, 201, 201, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 32, 1, 1, 32, 680
brotli2, 34, 5, 1362, 1362, 25, 0, 25, 3, 206, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 45, 24, 58, 42, 495
assert_matches, 0, 1, 323, 323, 3, 124, 124, 1, 177, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
brotli-sys, 23, 1, 168, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 23, 23, 41
whoami, 86, 5, 1972, 1972, 20, 27, 41, 14, 165, 165, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 15, 14, 116, 42, 561
tendril, 177, 8, 4144, 4144, 41, 89, 127, 4, 1124, 1124, 0, 0, 0, 0, 0, 0, 13, 2, 13, 6, 0, 6, 19, 0, 19, 73, 59, 1797, 122, 955
miniz-sys, 9, 2, 99, 99, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 28
humansize, 0, 9, 588, 588, 11, 16, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
async-process, 42, 3, 1304, 1304, 4, 100, 100, 13, 117, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 57, 32, 301
