created_at,description,documentation,downloads,homepage,id,name,repository,updated_at
2019-06-27 22:04:20.989322,Provides compatibility between `tracing` and the `log` crate. ,,20247926,https://tokio.rs,144097,tracing-log,https://github.com/tokio-rs/tracing,2022-04-21 20:15:31.629222
2017-05-10 19:51:31.395527,Utility for applying case rules to Rust identifiers.,https://docs.rs/ident_case/1.0.1,20203970,,14055,ident_case,https://github.com/TedDriggs/ident_case,2019-03-18 20:07:20.426691
2018-12-15 19:37:50.282051,"Lexical, to- and from-string conversion routines.",,20109492,,102065,lexical-core,https://github.com/Alexhuszagh/rust-lexical,2022-05-18 19:59:08.413778
2016-03-18 05:04:29.25502,Half-precision floating point f16 and bf16 types for Rust implementing the IEEE 754-2008 standard binary16 and bfloat16 types.,,20038888,,4482,half,https://github.com/starkat99/half-rs,2022-07-18 04:56:05.686117
2015-02-12 10:50:45.59383,Bindings to Core Foundation for macOS,,20021169,https://github.com/servo/core-foundation-rs,1386,core-foundation,https://github.com/servo/core-foundation-rs,2022-02-07 20:15:57.580279
2015-05-16 22:16:50.961537,"Collection “literal” macros for HashMap, HashSet, BTreeMap, and BTreeSet.",https://docs.rs/maplit/,19990524,,2126,maplit,https://github.com/bluss/maplit,2019-08-24 17:23:26.045525
2021-12-11 04:07:42.026729,"A stuctured DB with some 'Git-like' features, mainly used in blockchain projects.",,19985287,https://github.com/rust-util-collections/vsdb,496070,vsdb,https://github.com/rust-util-collections/vsdb/tree/master/wrappers,2022-08-23 03:36:44.703423
2021-12-24 09:44:05.408941,Some procedure macro implementations for vsdb.,,19872519,https://github.com/rust-util-collections/vsdb,502601,vsdb_derive,https://github.com/rust-util-collections/vsdb/tree/master/derive,2022-06-23 05:27:07.736481
2021-12-14 06:39:48.164703,Lightweight high-performance pure-rust transactional embedded database.,https://docs.rs/sled/,19871620,https://github.com/spacejam/sled,497585,vsdbsled,https://github.com/spacejam/sled,2022-04-03 10:15:02.768352
2015-02-22 20:48:14.120861,PHF generation logic,,19786180,,1450,phf_generator,https://github.com/rust-phf/rust-phf,2022-08-08 10:03:33.955515
2020-12-03 23:05:27.16068,Utilities to work with `Stream` and `tokio`. ,,19733318,https://tokio.rs,319472,tokio-stream,https://github.com/tokio-rs/tokio,2022-09-18 17:11:51.768728
2017-06-25 07:38:48.366541,A Protocol Buffers implementation for the Rust Language.,https://docs.rs/prost-derive,19320049,,20558,prost-derive,https://github.com/tokio-rs/prost,2022-07-29 19:54:55.630338
2017-06-25 07:39:15.991516,A Protocol Buffers implementation for the Rust Language.,https://docs.rs/prost,19277705,,20559,prost,https://github.com/tokio-rs/prost,2022-07-29 19:55:53.478915
2019-08-02 20:31:26.476346,Regex matching on character and byte streams. ,https://docs.rs/matchers/,19249988,https://github.com/hawkw/matchers,153870,matchers,https://github.com/hawkw/matchers,2021-02-25 19:10:52.993395
2019-07-08 03:49:21.699801,Conditional compilation according to rustc compiler version,https://docs.rs/rustversion,19226566,,147454,rustversion,https://github.com/dtolnay/rustversion,2022-08-03 01:19:05.902889
2015-08-24 21:44:20.189544,Minimal Adler32 implementation for Rust.,https://docs.rs/adler32/,19119599,,2915,adler32,https://github.com/remram44/adler32-rs,2020-07-30 19:05:16.808788
2015-08-24 18:49:31.735963,Macros to take array references of slices,https://docs.rs/arrayref,19002198,,2913,arrayref,https://github.com/droundy/arrayref,2020-01-26 13:28:30.856211
2018-10-17 10:09:32.428249,ISAAC random number generator ,https://docs.rs/rand_isaac,18979411,https://rust-random.github.io/book,91130,rand_isaac,https://github.com/rust-random/rngs,2020-12-18 19:46:02.469504
2019-01-04 11:31:17.691682,OS backed Random Number Generator,https://docs.rs/rand_os,18956801,https://crates.io/crates/rand_os,105421,rand_os,https://github.com/rust-random/rand,2019-08-28 14:24:22.432373
2017-04-20 21:35:56.630487,A library to find native dependencies in a vcpkg tree at build time in order to be used in Cargo build scripts. ,https://docs.rs/vcpkg,18795297,,11361,vcpkg,https://github.com/mcgoo/vcpkg-rs,2021-06-19 16:35:46.573605
2018-04-16 07:00:39.250384,Atomically swappable Arc,https://docs.rs/arc-swap,18782796,,60846,arc-swap,https://github.com/vorner/arc-swap,2022-07-30 18:42:36.646965
2014-11-22 04:01:16.92447,"HTTP cookie parsing and cookie jar management. Supports signed and private (encrypted, authenticated) jars. ",https://docs.rs/cookie,18758342,,326,cookie,https://github.com/SergioBenitez/cookie-rs,2021-12-29 07:41:18.711313
2016-12-13 12:47:54.090323,Cross-platform system's host name functions,,18542783,,7563,hostname,https://github.com/svartalf/hostname,2020-02-28 16:58:03.759686
2014-11-11 06:37:25.077211,Wrappers for total ordering on floats,,18519808,,33,ordered-float,https://github.com/reem/rust-ordered-float,2022-09-19 22:14:02.228087
2014-11-21 12:56:35.586016,SHA-1 hash function,https://docs.rs/sha1,18511404,,300,sha1,https://github.com/RustCrypto/hashes,2022-09-16 02:07:11.297274
2017-09-10 19:19:37.407643,A Protocol Buffers implementation for the Rust Language.,https://docs.rs/prost-types,18314132,,31316,prost-types,https://github.com/tokio-rs/prost,2022-08-02 21:15:16.608127
2015-05-21 14:34:59.4947,Common code for build.rs in WinAPI -sys crates.,,18148565,,2164,winapi-build,https://github.com/retep998/winapi-rs,2015-12-16 00:01:49.263868
2021-02-10 22:26:47.773408,Common cryptographic traits,https://docs.rs/crypto-common,18119209,,353576,crypto-common,https://github.com/RustCrypto/traits,2022-07-16 21:59:26.372243
2020-04-03 14:28:46.429426,An implementation of TLS/SSL streams for Tokio using native-tls giving an implementation of TLS for nonblocking I/O streams. ,https://docs.rs/tokio-native-tls,18081946,https://tokio.rs,225943,tokio-native-tls,https://github.com/tokio-rs/tls,2020-12-24 17:24:10.790373
2015-09-29 06:32:15.579869,CBOR support for serde.,,18035696,,3129,serde_cbor,https://github.com/pyfisch/cbor,2021-08-15 14:08:47.32811
2015-01-18 12:13:37.27506,Contains function definitions for the Windows API library kernel32. See winapi for types and constants.,https://retep998.github.io/doc/kernel32/,17945517,,811,kernel32-sys,https://github.com/retep998/winapi-rs,2016-04-16 05:05:30.825379
2014-11-21 10:14:40.304798,Automatically generates Rust FFI bindings to C and C++ libraries.,https://docs.rs/bindgen,17934743,https://rust-lang.github.io/rust-bindgen/,251,bindgen,https://github.com/rust-lang/rust-bindgen,2022-06-06 11:24:22.379157
2015-05-21 09:53:29.753562,A wrapper type to inhibit drop (destructor).  ***Deprecated: Use ManuallyDrop or MaybeUninit instead!*** ,https://docs.rs/nodrop/,17723624,,2159,nodrop,https://github.com/bluss/arrayvec,2019-10-09 07:33:37.389023
2019-01-25 09:53:44.828929,Random number generator based on timing jitter,https://docs.rs/rand_jitter,17700337,,110592,rand_jitter,https://github.com/rust-random/rngs,2020-09-07 15:59:01.717271
2019-11-28 22:56:27.49795,Convert between byte sequences and platform-native strings ,,17672122,,185172,os_str_bytes,https://github.com/dylni/os_str_bytes,2022-08-14 03:02:13.344415
2020-03-06 02:10:24.334925,"New standard library, old compiler.",,17557290,,215919,standback,https://github.com/jhpratt/standback,2022-04-07 02:00:50.674122
2015-04-17 22:26:16.70219,Rust bindings to MS Windows Registry API,https://docs.rs/winreg,17553934,,1886,winreg,https://github.com/gentoo90/winreg-rs,2021-09-12 18:49:10.302175
2020-01-17 03:55:27.68964,Procedural macros for the time crate.,,17415542,,199279,time-macros-impl,https://github.com/time-rs/time,2021-06-13 00:45:01.234186
2015-05-22 02:07:15.678036,Compares two equal-sized byte strings in constant time.,https://docs.rs/constant_time_eq,17378111,,2168,constant_time_eq,https://github.com/cesarb/constant_time_eq,2022-07-25 18:09:30.876428
2015-06-03 00:24:01.452515,A vector of bits,https://contain-rs.github.io/bit-vec/bit_vec,17088595,https://github.com/contain-rs/bit-vec,2294,bit-vec,https://github.com/contain-rs/bit-vec,2020-12-04 09:28:58.370741
2016-10-07 23:35:58.354746,A set of alternative `derive` attributes for Rust,https://mcarton.github.io/rust-derivative/,16949546,,6780,derivative,https://github.com/mcarton/rust-derivative,2021-01-23 17:05:39.339355
2018-08-13 21:35:58.500192,Bridging the gap between Rust Futures and JavaScript Promises,https://docs.rs/wasm-bindgen-futures,16928138,https://rustwasm.github.io/wasm-bindgen/,79331,wasm-bindgen-futures,https://github.com/rustwasm/wasm-bindgen/tree/master/crates/futures,2022-09-12 14:27:56.187475
2015-12-22 20:19:27.074026,Rust bindings for libclang.,https://docs.rs/clang-sys,16863593,,3731,clang-sys,https://github.com/KyleMayes/clang-sys,2022-09-22 10:25:22.467501
2014-12-08 20:29:58.424754,An XML library in pure Rust,http://docs.rs/xml-rs/,16828102,,490,xml-rs,https://github.com/netvl/xml-rs,2021-07-29 04:09:09.375679
2015-10-16 01:21:55.954778,DEPRECATED. Use regex-syntax::utf8 submodule instead.,https://docs.rs/utf8-ranges,16736018,https://github.com/BurntSushi/utf8-ranges,3231,utf8-ranges,https://github.com/BurntSushi/utf8-ranges,2022-04-04 18:56:49.704446
2017-05-09 11:53:13.825478,A terminal and console abstraction for Rust,https://docs.rs/console,16715200,https://github.com/mitsuhiko/console,13864,console,https://github.com/mitsuhiko/console,2022-07-27 12:19:46.889539
2015-10-19 14:53:41.310471,"Schannel bindings for rust, allowing SSL/TLS (e.g. https) without openssl",https://docs.rs/schannel/0.1.19/schannel/,16594659,,3252,schannel,https://github.com/steffengy/schannel-rs,2022-05-18 06:15:04.46746
2018-06-22 17:38:56.065914,Unix signal handling,https://docs.rs/signal-hook,16577432,,71297,signal-hook,https://github.com/vorner/signal-hook,2022-05-16 17:52:23.556114
2021-10-02 05:15:24.656394,Determine whether characters have the XID_Start or XID_Continue properties according to Unicode Standard Annex #31,https://docs.rs/unicode-ident,16406932,,459332,unicode-ident,https://github.com/dtolnay/unicode-ident,2022-09-14 04:35:19.75759
2016-07-13 05:40:52.032296,A C expression parser and evaluator,https://docs.rs/cexpr/,16396374,,5655,cexpr,https://github.com/jethrogb/rust-cexpr,2021-10-11 09:31:52.220209
2015-04-24 16:19:20.896573,A multimap implementation.,https://docs.rs/multimap/,16264747,,1939,multimap,https://github.com/havarnov/multimap,2021-03-15 21:31:38.587273
2015-11-27 22:17:03.528149,Security.framework bindings for macOS and iOS,https://docs.rs/security_framework,16240638,https://lib.rs/crates/security_framework,3520,security-framework,https://github.com/kornelski/rust-security-framework,2022-08-18 14:23:29.119997
2016-09-02 05:11:22.165533,Unix domain socket bindings for mio ,https://docs.rs/mio-uds,16102900,https://github.com/deprecrated/mio-uds,6212,mio-uds,https://github.com/deprecrated/mio-uds,2020-05-01 22:42:53.98775
2016-09-10 02:34:44.350724,"Safe wrappers for memory-accessing functions, like `std::ptr::copy()`.",https://docs.rs/safemem,16064727,,6304,safemem,https://github.com/abonander/safemem,2019-10-22 03:54:11.474305
2015-11-27 22:16:51.749519,Apple `Security.framework` low-level FFI bindings,https://kornelski.github.io/rust-security-framework/doc/security_framework_sys,15949513,https://lib.rs/crates/security-framework-sys,3519,security-framework-sys,https://github.com/kornelski/rust-security-framework,2022-02-05 03:49:31.952828
2019-06-07 03:31:34.275797,Asynchronous streams using async & await notation,,15825080,,139543,async-stream,https://github.com/tokio-rs/async-stream,2022-03-13 23:28:36.53413
2019-08-13 21:33:30.729487,proc macros for async-stream crate,,15781754,,156575,async-stream-impl,https://github.com/tokio-rs/async-stream,2022-03-13 23:28:05.495493
2017-06-25 07:40:34.848805,A Protocol Buffers implementation for the Rust Language.,https://docs.rs/prost-build,15618955,,20561,prost-build,https://github.com/tokio-rs/prost,2022-08-02 21:14:16.384709
2020-05-06 15:47:35.608863,system-level helper functions for the dirs and directories crates,,15614196,,238232,dirs-sys-next,https://github.com/xdg-rs/dirs/tree/master/dirs-sys,2021-01-09 05:59:36.540586
2017-06-26 18:31:21.553871,"A fast, non-secure, hashing algorithm derived from an internal hasher used in FireFox and Rustc.",https://docs.rs/fxhash,15596114,,20804,fxhash,https://github.com/cbreeden/fxhash,2017-07-29 19:02:18.664479
2019-04-02 10:50:59.802728,"A convenience macro to ergonomically define an item depending on a large number of `#[cfg]` parameters. Structured like match statement, the first matching branch is the item that gets emitted. ",https://docs.rs/match_cfg,15402940,https://github.com/gnzlbg/match_cfg,125332,match_cfg,https://github.com/gnzlbg/match_cfg,2019-04-02 10:50:59.802728
2017-08-15 16:12:13.19679,pest's derive macro,https://docs.rs/pest,15400027,https://pest-parser.github.io/,27637,pest_derive,https://github.com/pest-parser/pest,2022-09-12 05:55:38.0704
2015-08-27 18:36:48.638047,Tools for concurrent programming,,15381004,https://github.com/crossbeam-rs/crossbeam,2934,crossbeam,https://github.com/crossbeam-rs/crossbeam,2022-07-23 07:03:11.092894
2018-06-28 06:28:54.134674,"Addresses memory by bits, for packed collections and bitfields",https://docs.rs/bitvec/latest/bitvec,15305513,https://bitvecto-rs.github.io/bitvec,72056,bitvec,https://github.com/bitvecto-rs/bitvec,2022-07-10 03:51:17.38809
2020-04-17 00:48:33.26747,Convert strings into any case,,15085691,,231014,convert_case,https://github.com/rutrum/convert-case,2022-09-08 23:48:23.492273
2017-03-24 19:18:12.206468,Low-level bindings for the zstd compression library.,,15057028,,9141,zstd-sys,https://github.com/gyscos/zstd-rs,2022-03-15 13:45:23.536662
2017-05-17 00:42:53.962618,"Like `Iterator::take_while`, but calls the predicate on a peeked value. This allows you to use `Iterator::by_ref` and `Iterator::take_while` together, and still get the first value for which the `take_while` predicate returned false after dropping the `by_ref`.",,14973716,,14874,peeking_take_while,https://github.com/fitzgen/peeking_take_while,2021-09-03 17:58:50.443671
2016-02-07 20:43:08.957175,"Ergonomic, checked cast functions for primitive types",https://docs.rs/cast,14968001,,4120,cast,https://github.com/japaric/cast.rs,2021-09-04 11:07:33.449935
2016-10-08 09:37:41.910219,Rustls+hyper integration for pure rust HTTPS,,14935933,https://github.com/ctz/hyper-rustls,6784,hyper-rustls,https://github.com/ctz/hyper-rustls,2021-11-21 11:35:10.019285
2018-10-01 05:22:47.23663,pest code generator,https://docs.rs/pest,14667518,https://pest-parser.github.io/,87359,pest_generator,https://github.com/pest-parser/pest,2022-09-12 05:54:59.927975
2018-09-30 03:32:45.10254,pest meta language parser and validator,https://docs.rs/pest,14665012,https://pest-parser.github.io/,87220,pest_meta,https://github.com/pest-parser/pest,2022-09-12 05:53:45.544354
2015-02-22 20:49:07.39679,Codegen library for PHF types,,14652901,,1451,phf_codegen,https://github.com/rust-phf/rust-phf,2022-08-08 10:03:55.192462
2015-08-26 19:10:31.722938,Gets the size of your Linux or Windows terminal,https://docs.rs/crate/terminal_size,14600325,,2928,terminal_size,https://github.com/eminence/terminal-size,2022-07-04 19:51:04.4006
2017-06-05 01:23:34.324227,Safe low-level bindings for the zstd compression library.,,14558364,,17770,zstd-safe,https://github.com/gyscos/zstd-rs,2022-05-11 17:35:37.684111
2016-10-11 00:07:33.117536,"Cross platform single glob and glob set matching. Glob set matching is the process of matching one or more glob patterns against a single candidate path simultaneously, and returning all of the globs that matched. ",https://docs.rs/globset,14556268,https://github.com/BurntSushi/ripgrep/tree/master/crates/globset,6811,globset,https://github.com/BurntSushi/ripgrep/tree/master/crates/globset,2022-06-10 18:10:36.237558
2016-03-13 17:27:11.931945,The most simple way to add colors in your terminal,,14549239,https://github.com/mackwic/colored,4445,colored,https://github.com/mackwic/colored,2020-07-14 06:26:16.929757
2020-05-06 15:46:40.488452,"A tiny low-level library that provides platform-specific standard locations of directories for config, cache and other data on Linux, Windows, macOS and Redox by leveraging the mechanisms defined by the XDG base/user directory specifications on Linux, the Known Folder API on Windows, and the Standard Directory guidelines on macOS. ",,14548070,,238231,dirs-next,https://github.com/xdg-rs/dirs,2020-10-22 03:34:04.786339
2016-02-22 19:09:34.558501,Binding for the zstd compression library.,https://docs.rs/zstd,14499871,,4250,zstd,https://github.com/gyscos/zstd-rs,2022-05-11 17:35:59.279099
2018-03-28 18:15:46.838444,A Rust library to access Redox users and groups functionality,https://docs.rs/redox_users,14488187,,57940,redox_users,https://gitlab.redox-os.org/redox-os/users,2022-03-30 15:19:16.783972
2015-10-29 16:30:25.738814,"Incremental, zero-copy UTF-8 decoding with error handling",,14340719,,3328,utf-8,https://github.com/SimonSapin/rust-utf8,2021-04-16 14:55:34.691346
2017-03-15 16:44:53.53215,Core I/O primitives for asynchronous I/O in Rust. ,https://docs.rs/tokio-io/0.1.13/tokio_io,14316525,https://tokio.rs,8988,tokio-io,https://github.com/tokio-rs/tokio,2020-02-05 00:25:14.955739
2017-12-02 23:43:19.376458,Statistics-driven micro-benchmarking library,,14310179,https://bheisler.github.io/criterion.rs/book/index.html,41500,criterion,https://github.com/bheisler/criterion.rs,2022-09-10 17:50:37.401229
2015-12-05 14:17:01.338342,"Efficient and customizable data-encoding functions like base64, base32, and hex",https://docs.rs/data-encoding,14296626,,3572,data-encoding,https://github.com/ia0/data-encoding,2021-01-29 09:09:13.295812
2015-01-20 18:40:30.661021,Language tags for Rust,,14283815,,836,language-tags,https://github.com/pyfisch/rust-language-tags,2021-05-24 17:56:55.679036
